Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
com.helger.commons.http.HttpHeaderMap	int size()	4	4	null
com.helger.commons.http.HttpHeaderMap	boolean isEmpty()	4	4	null
com.helger.commons.http.HttpHeaderMap	com.helger.commons.collection.impl.ICommonsList getAllHeaderLines(boolean)	64	9	9
com.helger.commons.http.HttpHeaderMap	java.lang.String toString()	4	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(boolean,java.lang.Class)	3	2	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(byte,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(char,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(double,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(float,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(int,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(long,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(short,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(java.lang.Object,java.lang.Class)	137	27	23
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(com.helger.commons.typeconvert.ITypeConverterProvider,java.lang.Object,java.lang.Class)	2	1	1
com.helger.commons.typeconvert.TypeConverter	java.lang.Object convert(java.lang.Object,java.lang.Class,java.lang.Object)	3	1	1
com.helger.commons.typeconvert.TypeConverterProviderRuleBased	com.helger.commons.typeconvert.TypeConverterProviderRuleBased getInstance()	2	1	1
com.helger.commons.typeconvert.TypeConverterException	com.helger.commons.typeconvert.TypeConverterException$EReason getReason()	2	2	null
com.helger.commons.typeconvert.rule.TypeConverterRuleFixedSourceAssignableDestination	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleFixedSourceAssignableDestination	java.lang.String toString()	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleAnySourceFixedDestination	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleAnySourceFixedDestination	java.lang.String toString()	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleAssignableSourceFixedDestination	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleAssignableSourceFixedDestination	java.lang.String toString()	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleFixedSourceAnyDestination	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.typeconvert.rule.TypeConverterRuleFixedSourceAnyDestination	java.lang.String toString()	4	1	1
com.helger.commons.wrapper.Wrapper	java.lang.Object get()	9	1	1
com.helger.commons.wrapper.Wrapper	com.helger.commons.state.EChange set(java.lang.Object)	3	1	1
com.helger.commons.wrapper.Wrapper	java.lang.String toString()	8	2	2
com.helger.commons.location.SimpleLocation	java.lang.String getResourceID()	3	1	1
com.helger.commons.location.SimpleLocation	int getLineNumber()	3	1	1
com.helger.commons.location.SimpleLocation	int getColumnNumber()	3	1	1
com.helger.commons.location.SimpleLocation	java.lang.String toString()	4	1	1
com.helger.commons.state.ETriState	com.helger.commons.state.ETriState[] values()	2	1	1
com.helger.commons.state.ETriState	java.lang.String getID()	4	1	1
com.helger.commons.state.ETriState	boolean isTrue()	3	1	1
com.helger.commons.state.ETriState	boolean isFalse()	3	1	1
com.helger.commons.state.ETriState	boolean getAsBooleanValue(boolean)	6	1	1
com.helger.commons.state.ETriState	java.lang.Boolean getAsBooleanObj(java.lang.Boolean)	6	1	1
com.helger.commons.state.ETriState	com.helger.commons.state.ETriState valueOf(boolean)	2	1	1
com.helger.commons.state.ETriState	com.helger.commons.state.ETriState valueOf(java.lang.Boolean)	3	1	1
com.helger.commons.state.ESuccess	boolean isSuccess()	45	15	12
com.helger.commons.state.ESuccess	com.helger.commons.state.ESuccess valueOf(boolean)	2	1	1
com.helger.commons.state.ESuccess	com.helger.commons.state.ESuccess valueOfChange(com.helger.commons.state.IChangeIndicator)	2	1	1
com.helger.commons.state.EHandled	boolean isHandled()	2	1	1
com.helger.commons.state.EHandled	com.helger.commons.state.EHandled valueOf(boolean)	2	1	1
com.helger.commons.state.ChangeWithValue	java.lang.Object get()	2	1	1
com.helger.commons.state.ChangeWithValue	java.lang.String toString()	4	1	1
com.helger.commons.state.ChangeWithValue	com.helger.commons.state.ChangeWithValue createChanged(java.lang.Object)	2	1	1
com.helger.commons.state.EValidity	boolean isValid()	2	1	1
com.helger.commons.state.EValidity	com.helger.commons.state.EValidity valueOf(boolean)	2	1	1
com.helger.commons.state.ETopBottom	boolean isTop()	2	1	1
com.helger.commons.state.EChange	boolean isChanged()	81	24	20
com.helger.commons.state.EChange	com.helger.commons.state.EChange valueOf(boolean)	2	1	1
com.helger.commons.state.EEnabled	boolean isEnabled()	2	1	1
com.helger.commons.state.EEnabled	com.helger.commons.state.EEnabled valueOf(boolean)	2	1	1
com.helger.commons.state.EContinue	boolean isContinue()	2	1	1
com.helger.commons.state.EContinue	com.helger.commons.state.EContinue valueOf(boolean)	2	1	1
com.helger.commons.state.ELeftRight	boolean isLeft()	2	1	1
com.helger.commons.state.SuccessWithValue	java.lang.Object get()	2	1	1
com.helger.commons.state.SuccessWithValue	java.lang.String toString()	4	1	1
com.helger.commons.state.SuccessWithValue	com.helger.commons.state.SuccessWithValue createSuccess(java.lang.Object)	2	1	1
com.helger.commons.state.EMandatory	boolean isMandatory()	2	1	1
com.helger.commons.state.EMandatory	com.helger.commons.state.EMandatory valueOf(boolean)	2	1	1
com.helger.commons.state.EInterrupt	boolean isInterrupted()	2	1	1
com.helger.commons.state.EInterrupt	com.helger.commons.state.EInterrupt valueOf(boolean)	2	1	1
com.helger.commons.string.StringHelper	boolean hasNoText(java.lang.String)	14	6	6
com.helger.commons.string.StringHelper	boolean hasNoTextAfterTrim(java.lang.String)	4	1	1
com.helger.commons.string.StringHelper	boolean hasText(java.lang.String)	18	14	2
com.helger.commons.string.StringHelper	boolean hasTextAfterTrim(java.lang.String)	4	1	1
com.helger.commons.string.StringHelper	boolean containsAny(java.lang.CharSequence,com.helger.commons.functional.ICharPredicate)	9	1	1
com.helger.commons.string.StringHelper	boolean containsAny(java.lang.String,com.helger.commons.functional.ICharPredicate)	9	1	1
com.helger.commons.string.StringHelper	boolean containsNone(java.lang.CharSequence,com.helger.commons.functional.ICharPredicate)	9	1	1
com.helger.commons.string.StringHelper	boolean containsNone(java.lang.String,com.helger.commons.functional.ICharPredicate)	9	1	1
com.helger.commons.string.StringHelper	boolean containsOnly(java.lang.CharSequence,com.helger.commons.functional.ICharPredicate)	9	1	1
com.helger.commons.string.StringHelper	boolean containsOnly(java.lang.String,com.helger.commons.functional.ICharPredicate)	9	1	1
com.helger.commons.string.StringHelper	boolean isAllWhitespace(java.lang.CharSequence)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String getLeadingZero(java.lang.Byte,int)	2	1	1
com.helger.commons.string.StringHelper	java.lang.String getLeadingZero(java.lang.Integer,int)	2	1	1
com.helger.commons.string.StringHelper	java.lang.String getLeadingZero(java.lang.Long,int)	2	1	1
com.helger.commons.string.StringHelper	java.lang.String getLeadingZero(java.lang.Short,int)	2	1	1
com.helger.commons.string.StringHelper	java.lang.String getLeadingZero(int,int)	11	1	1
com.helger.commons.string.StringHelper	java.lang.String getLeadingZero(long,int)	11	1	1
com.helger.commons.string.StringHelper	char getHexChar(int)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexEncoded(byte[])	6	2	1
com.helger.commons.string.StringHelper	java.lang.String getHexEncoded(byte[],int,int)	8	1	1
com.helger.commons.string.StringHelper	int getHexValue(char)	8	1	1
com.helger.commons.string.StringHelper	byte[] getHexDecoded(java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	byte[] getHexDecoded(char[],int,int)	2	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexString(byte)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexStringLeadingZero(byte,int)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexStringLeadingZero2(byte)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexString(int)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexStringLeadingZero(int,int)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexString(long)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexStringLeadingZero(long,int)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexString(short)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getHexStringLeadingZero(short,int)	6	1	1
com.helger.commons.string.StringHelper	int getLeadingWhitespaceCount(java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	int getTrailingWhitespaceCount(java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	int getLeadingCharCount(java.lang.String,char)	6	1	1
com.helger.commons.string.StringHelper	int getTrailingCharCount(java.lang.String,char)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String getImploded(java.lang.String,java.lang.Iterable)	4	1	1
com.helger.commons.string.StringHelper	java.lang.String getImploded(java.lang.String,java.lang.String,java.util.Map)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getImploded(java.lang.Object[],int,int)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String getImploded(java.lang.String,java.lang.Object[])	4	2	1
com.helger.commons.string.StringHelper	java.lang.String getImploded(java.lang.String,java.lang.Object[],int,int)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String getImplodedNonEmpty(java.lang.String,java.lang.Iterable)	4	1	1
com.helger.commons.string.StringHelper	java.lang.String getImplodedNonEmpty(java.lang.String,java.lang.String[])	4	2	1
com.helger.commons.string.StringHelper	java.lang.String getImplodedNonEmpty(java.lang.String,java.lang.String[],int,int)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String[] getExplodedArray(char,java.lang.String,int)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String[] getExplodedArray(char,java.lang.String)	3	2	1
com.helger.commons.string.StringHelper	com.helger.commons.collection.impl.ICommonsList getExploded(char,java.lang.String)	6	2	2
com.helger.commons.string.StringHelper	com.helger.commons.collection.impl.ICommonsList getExploded(java.lang.String,java.lang.String)	9	1	1
com.helger.commons.string.StringHelper	com.helger.commons.collection.impl.ICommonsList getExploded(java.lang.String,java.lang.String,int)	10	1	1
com.helger.commons.string.StringHelper	com.helger.commons.collection.impl.CommonsHashSet getExplodedToSet(java.lang.String,java.lang.String)	9	1	1
com.helger.commons.string.StringHelper	com.helger.commons.collection.impl.CommonsLinkedHashSet getExplodedToOrderedSet(java.lang.String,java.lang.String)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String getRepeated(char,int)	9	5	1
com.helger.commons.string.StringHelper	java.lang.String getRepeated(java.lang.String,int)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getConcatenatedOnDemand(java.lang.String,java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getConcatenatedOnDemand(java.lang.String,java.lang.String,java.lang.String)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String getQuoted(java.lang.String)	4	1	1
com.helger.commons.string.StringHelper	boolean startsWith(java.lang.CharSequence,char)	5	1	1
com.helger.commons.string.StringHelper	boolean startsWithAny(java.lang.CharSequence,char[])	10	1	1
com.helger.commons.string.StringHelper	boolean startsWithIgnoreCase(java.lang.CharSequence,char)	15	1	1
com.helger.commons.string.StringHelper	boolean startsWith(java.lang.String,java.lang.String)	13	1	1
com.helger.commons.string.StringHelper	boolean startsWithIgnoreCase(java.lang.String,java.lang.String)	26	1	1
com.helger.commons.string.StringHelper	boolean endsWith(java.lang.CharSequence,char)	5	1	1
com.helger.commons.string.StringHelper	boolean endsWithAny(java.lang.CharSequence,char[])	9	1	1
com.helger.commons.string.StringHelper	boolean endsWith(java.lang.String,java.lang.String)	10	2	2
com.helger.commons.string.StringHelper	boolean endsWithIgnoreCase(java.lang.CharSequence,char)	15	1	1
com.helger.commons.string.StringHelper	boolean endsWithIgnoreCase(java.lang.String,java.lang.String)	26	2	2
com.helger.commons.string.StringHelper	int getIndexOf(java.lang.String,java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	int getLastIndexOf(java.lang.String,java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	int getIndexOf(java.lang.String,char)	7	1	1
com.helger.commons.string.StringHelper	int getLastIndexOf(java.lang.String,char)	7	1	1
com.helger.commons.string.StringHelper	int getIndexOfIgnoreCase(java.lang.String,java.lang.String,java.util.Locale)	11	1	1
com.helger.commons.string.StringHelper	boolean contains(java.lang.String,java.lang.String)	16	2	1
com.helger.commons.string.StringHelper	boolean contains(java.lang.String,char)	6	1	1
com.helger.commons.string.StringHelper	boolean containsIgnoreCase(java.lang.String,java.lang.String,java.util.Locale)	15	1	1
com.helger.commons.string.StringHelper	boolean containsAny(char[],char[])	4	1	1
com.helger.commons.string.StringHelper	int getOccurrenceCount(java.lang.String,java.lang.String)	14	1	1
com.helger.commons.string.StringHelper	int getOccurrenceCountIgnoreCase(java.lang.String,java.lang.String,java.util.Locale)	15	1	1
com.helger.commons.string.StringHelper	int getOccurrenceCount(java.lang.String,char)	12	1	1
com.helger.commons.string.StringHelper	int getOccurrenceCountIgnoreCase(java.lang.String,char,java.util.Locale)	26	1	1
com.helger.commons.string.StringHelper	java.lang.String trimLeadingWhitespaces(java.lang.String)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String trimTrailingWhitespaces(java.lang.String)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String trimStart(java.lang.String,java.lang.String)	8	2	1
com.helger.commons.string.StringHelper	java.lang.String trimStartRepeatedly(java.lang.String,java.lang.String)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String trimStartRepeatedly(java.lang.String,char)	5	1	1
com.helger.commons.string.StringHelper	java.lang.String trimStart(java.lang.String,int)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String trimEnd(java.lang.String,java.lang.String)	8	2	1
com.helger.commons.string.StringHelper	java.lang.String trimEndRepeatedly(java.lang.String,java.lang.String)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String trimEndRepeatedly(java.lang.String,char)	5	1	1
com.helger.commons.string.StringHelper	java.lang.String trimEnd(java.lang.String,int)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String trim(java.lang.String)	8	1	1
com.helger.commons.string.StringHelper	char getFirstChar(java.lang.CharSequence)	4	1	1
com.helger.commons.string.StringHelper	char getLastChar(java.lang.CharSequence)	4	1	1
com.helger.commons.string.StringHelper	int getCharCount(java.lang.String,char)	7	1	1
com.helger.commons.string.StringHelper	int getLineCount(java.lang.String)	4	1	1
com.helger.commons.string.StringHelper	int getCharacterCount(int)	4	1	1
com.helger.commons.string.StringHelper	int getCharacterCount(long)	4	1	1
com.helger.commons.string.StringHelper	java.lang.String getCutAfterLength(java.lang.String,int,java.lang.String)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String replaceAllSafe(java.lang.String,java.lang.String,java.lang.CharSequence)	20	1	1
com.helger.commons.string.StringHelper	java.lang.String replaceAll(java.lang.String,java.lang.String,java.lang.CharSequence)	21	2	1
com.helger.commons.string.StringHelper	java.lang.String replaceAll(java.lang.String,char,char)	10	1	1
com.helger.commons.string.StringHelper	java.lang.String replaceAllRepeatedly(java.lang.String,java.lang.String,java.lang.String)	9	1	1
com.helger.commons.string.StringHelper	char[] replaceMultiple(java.lang.String,char[],char[][])	11	1	1
com.helger.commons.string.StringHelper	int replaceMultipleTo(java.lang.String,char[],char[][],java.io.Writer)	12	1	1
com.helger.commons.string.StringHelper	char[] replaceMultiple(java.lang.String,char[],char)	14	1	1
com.helger.commons.string.StringHelper	java.lang.String replaceMultiple(java.lang.String,java.util.Map)	9	1	1
com.helger.commons.string.StringHelper	java.lang.String removeAll(java.lang.String,char)	10	2	1
com.helger.commons.string.StringHelper	java.lang.String removeAll(java.lang.String,java.lang.String)	14	1	1
com.helger.commons.string.StringHelper	java.lang.String getNotNull(java.lang.String)	3	1	1
com.helger.commons.string.StringHelper	java.lang.CharSequence getNotNull(java.lang.CharSequence)	3	1	1
com.helger.commons.string.StringHelper	java.lang.String getToString(java.lang.Object)	3	1	1
com.helger.commons.string.StringHelper	java.lang.String getToString(java.lang.Object,java.lang.String)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String getWithoutLeadingChar(java.lang.String)	5	1	1
com.helger.commons.string.StringHelper	java.lang.String getWithoutLeadingChars(java.lang.String,int)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getWithoutTrailingChar(java.lang.String)	5	1	1
com.helger.commons.string.StringHelper	java.lang.String getWithoutTrailingChars(java.lang.String,int)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getWithoutAnySpaces(java.lang.String)	6	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilFirstIncl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilFirstExcl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilFirstIncl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilFirstExcl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilLastIncl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilLastExcl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilLastIncl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getUntilLastExcl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromFirstIncl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromFirstExcl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromFirstIncl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromFirstExcl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromLastIncl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromLastExcl(java.lang.String,char)	8	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromLastIncl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getFromLastExcl(java.lang.String,java.lang.String)	12	1	1
com.helger.commons.string.StringHelper	java.lang.String getFirstToken(java.lang.String,char)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getFirstToken(java.lang.String,java.lang.String)	13	1	1
com.helger.commons.string.StringHelper	java.lang.String getLastToken(java.lang.String,char)	7	1	1
com.helger.commons.string.StringHelper	java.lang.String getLastToken(java.lang.String,java.lang.String)	13	1	1
com.helger.commons.string.StringHelper	java.lang.String getReverse(java.lang.String)	6	1	1
com.helger.commons.string.ToStringGenerator	com.helger.commons.string.ToStringGenerator append(java.lang.String,java.lang.Object)	2	1	1
com.helger.commons.string.ToStringGenerator	com.helger.commons.string.ToStringGenerator appendIfNotNull(java.lang.String,java.lang.Object)	18	1	1
com.helger.commons.string.ToStringGenerator	java.lang.String getToString()	2	2	null
com.helger.commons.string.ToStringGenerator	java.lang.String toString()	4	1	1
com.helger.commons.string.util.LevenshteinDistance	int getDistance(char[],char[])	15	2	2
com.helger.commons.string.util.LevenshteinDistance	int getDistance(char[],char[],int,int,int)	18	1	1
com.helger.commons.string.util.LevenshteinDistance	int getDistance(java.lang.String,java.lang.String)	15	2	2
com.helger.commons.string.util.LevenshteinDistance	int getDistance(java.lang.String,java.lang.String,int,int,int)	18	1	1
com.helger.commons.string.util.StringScanner	int getCurrentIndex()	18	1	1
com.helger.commons.string.util.StringScanner	int getRemainingChars()	4	1	1
com.helger.commons.string.util.StringScanner	com.helger.commons.string.util.StringScanner skipWhitespaces()	3	1	1
com.helger.commons.string.util.StringScanner	com.helger.commons.string.util.StringScanner skipbackWhitespaces()	2	1	1
com.helger.commons.string.util.StringScanner	com.helger.commons.string.util.StringScanner skip(int)	6	1	1
com.helger.commons.string.util.StringScanner	int findFirstIndex(char[])	4	1	1
com.helger.commons.string.util.StringScanner	char getCurrentChar()	3	1	1
com.helger.commons.string.util.StringScanner	boolean isCurrentChar(char)	2	1	1
com.helger.commons.string.util.StringScanner	com.helger.commons.string.util.StringScanner setIndex(int)	4	1	1
com.helger.commons.string.util.StringScanner	java.lang.String getUntilWhiteSpace()	2	1	1
com.helger.commons.string.util.StringScanner	java.lang.String getUntilBalanced(int,char,char)	4	1	1
com.helger.commons.string.util.StringScanner	java.lang.String toString()	5	2	1
com.helger.commons.string.util.RomanNumeral	int romanStringToInt(java.lang.String)	9	2	1
com.helger.commons.string.util.RomanNumeral	java.lang.String intToRomanString(int)	6	2	1
com.helger.commons.string.StringParser	boolean parseBool(java.lang.Object)	8	1	1
com.helger.commons.string.StringParser	boolean parseBool(java.lang.Object,boolean)	2	1	1
com.helger.commons.string.StringParser	boolean parseBool(java.lang.String)	8	1	1
com.helger.commons.string.StringParser	java.lang.Boolean parseBoolObj(java.lang.Object)	8	1	1
com.helger.commons.string.StringParser	java.lang.Boolean parseBoolObj(java.lang.Object,java.lang.Boolean)	3	1	1
com.helger.commons.string.StringParser	java.lang.Boolean parseBoolObj(java.lang.String)	8	1	1
com.helger.commons.string.StringParser	java.lang.Boolean parseBoolObjExact(java.lang.String)	9	1	1
com.helger.commons.string.StringParser	byte parseByte(java.lang.Object,byte)	19	1	1
com.helger.commons.string.StringParser	byte parseByte(java.lang.String,byte)	26	1	1
com.helger.commons.string.StringParser	java.lang.Byte parseByteObj(java.lang.Object)	2	1	1
com.helger.commons.string.StringParser	java.lang.Byte parseByteObj(java.lang.Object,java.lang.Byte)	14	1	1
com.helger.commons.string.StringParser	java.lang.Byte parseByteObj(java.lang.String)	2	1	1
com.helger.commons.string.StringParser	java.lang.Byte parseByteObj(java.lang.String,java.lang.Byte)	20	1	1
com.helger.commons.string.StringParser	double parseDouble(java.lang.Object,double)	3	1	1
com.helger.commons.string.StringParser	double parseDouble(java.lang.String,double)	5	1	1
com.helger.commons.string.StringParser	java.lang.Double parseDoubleObj(java.lang.Object,java.lang.Double)	3	1	1
com.helger.commons.string.StringParser	java.lang.Double parseDoubleObj(java.lang.String,java.lang.Double)	5	1	1
com.helger.commons.string.StringParser	float parseFloat(java.lang.Object,float)	3	1	1
com.helger.commons.string.StringParser	float parseFloat(java.lang.String,float)	5	1	1
com.helger.commons.string.StringParser	java.lang.Float parseFloatObj(java.lang.Object,java.lang.Float)	3	1	1
com.helger.commons.string.StringParser	java.lang.Float parseFloatObj(java.lang.String,java.lang.Float)	5	1	1
com.helger.commons.string.StringParser	int parseInt(java.lang.Object,int)	14	1	1
com.helger.commons.string.StringParser	int parseInt(java.lang.String,int)	20	1	1
com.helger.commons.string.StringParser	java.lang.Integer parseIntObj(java.lang.Object)	2	1	1
com.helger.commons.string.StringParser	java.lang.Integer parseIntObj(java.lang.Object,java.lang.Integer)	14	1	1
com.helger.commons.string.StringParser	java.lang.Integer parseIntObj(java.lang.String)	2	1	1
com.helger.commons.string.StringParser	java.lang.Integer parseIntObj(java.lang.String,java.lang.Integer)	20	1	1
com.helger.commons.string.StringParser	java.lang.Long parseUnsignedIntObj(java.lang.String)	2	1	1
com.helger.commons.string.StringParser	long parseLong(java.lang.Object,long)	14	1	1
com.helger.commons.string.StringParser	long parseLong(java.lang.String,long)	24	1	1
com.helger.commons.string.StringParser	java.lang.Long parseLongObj(java.lang.Object)	2	1	1
com.helger.commons.string.StringParser	java.lang.Long parseLongObj(java.lang.Object,java.lang.Long)	14	1	1
com.helger.commons.string.StringParser	java.lang.Long parseLongObj(java.lang.String)	2	1	1
com.helger.commons.string.StringParser	java.lang.Long parseLongObj(java.lang.String,java.lang.Long)	20	1	1
com.helger.commons.string.StringParser	java.math.BigInteger parseBigInteger(java.lang.String)	3	1	1
com.helger.commons.string.StringParser	java.math.BigInteger parseBigInteger(java.lang.String,int)	2	1	1
com.helger.commons.string.StringParser	java.math.BigInteger parseBigInteger(java.lang.String,java.math.BigInteger)	7	1	1
com.helger.commons.string.StringParser	java.math.BigDecimal parseBigDecimal(java.lang.String)	10	4	3
com.helger.commons.string.StringParser	java.math.BigDecimal parseBigDecimal(java.lang.String,java.math.BigDecimal)	7	1	1
com.helger.commons.string.StringParser	boolean isInt(java.lang.String)	14	1	1
com.helger.commons.string.StringParser	boolean isLong(java.lang.String)	14	1	1
com.helger.commons.string.StringParser	boolean isUnsignedInt(java.lang.String)	12	1	1
com.helger.commons.string.StringParser	boolean isUnsignedLong(java.lang.String)	12	1	1
com.helger.commons.string.StringParser	boolean isDouble(java.lang.String)	13	1	1
com.helger.commons.format.FormatterStringPrefixAndSuffix	java.lang.String toString()	4	1	1
com.helger.commons.format.FormatterStringPrefixAndSuffix	com.helger.commons.format.FormatterStringPrefixAndSuffix createPrefixOnly(java.lang.String)	7	2	2
com.helger.commons.format.FormatterStringPrefixAndSuffix	com.helger.commons.format.FormatterStringPrefixAndSuffix createSuffixOnly(java.lang.String)	6	2	2
com.helger.commons.format.FormatterStringPrefixAndSuffix	com.helger.commons.format.FormatterStringPrefixAndSuffix createWithBrackets()	17	2	2
com.helger.commons.format.FormatterStringPrefixAndSuffix	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.format.FormatterMinLengthAddLeading	java.lang.String toString()	4	1	1
com.helger.commons.format.FormatterMinLengthAddLeading	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.format.FormatterStringSkipPrefixAndSuffix	java.lang.String apply(java.lang.Object)	12	3	3
com.helger.commons.format.FormatterStringSkipPrefixAndSuffix	java.lang.String toString()	4	1	1
com.helger.commons.format.FormatterStringSkipPrefixAndSuffix	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.format.FormatterMinLengthAddTrailing	java.lang.String toString()	4	1	1
com.helger.commons.format.FormatterMinLengthAddTrailing	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.format.FormatableObject	java.lang.Object getValue()	12	1	1
com.helger.commons.format.FormatableObject	java.lang.String toString()	4	1	1
com.helger.commons.type.ObjectType	int compareTo(com.helger.commons.type.ObjectType)	3	1	1
com.helger.commons.type.ObjectType	java.lang.String toString()	4	1	1
com.helger.commons.type.TypedObject	java.lang.String toString()	4	1	1
com.helger.commons.type.TypedObject	com.helger.commons.type.TypedObject create(com.helger.commons.type.ObjectType,java.io.Serializable)	4	1	1
com.helger.commons.io.streamprovider.StringReaderProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.streamprovider.ByteBufferInputStreamProvider	java.lang.String toString()	5	2	1
com.helger.commons.io.streamprovider.StringWriterProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.streamprovider.ByteArrayOutputStreamProvider	java.lang.String getAsString(java.nio.charset.Charset)	2	1	1
com.helger.commons.io.streamprovider.ByteArrayOutputStreamProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.streamprovider.ByteArrayInputStreamProvider	java.lang.String toString()	5	2	1
com.helger.commons.io.streamprovider.StringInputStreamProvider	com.helger.commons.io.stream.StringInputStream getInputStream()	3	1	1
com.helger.commons.io.streamprovider.StringInputStreamProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.file.FileHelper	boolean existsFile(java.io.File)	34	12	12
com.helger.commons.io.file.FileHelper	boolean existsDir(java.io.File)	98	18	15
com.helger.commons.io.file.FileHelper	com.helger.commons.state.EChange ensureParentDirectoryIsPresent(java.io.File)	6	1	1
