Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.collections4.multiset.AbstractMapMultiSet$MapBasedMultiSetIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.multiset.AbstractMapMultiSet$MapBasedMultiSetIterator	void remove()	3	2	1
org.apache.commons.collections4.multiset.AbstractMapMultiSet$UniqueSetIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.multiset.AbstractMapMultiSet$UniqueSetIterator	void remove()	3	2	1
org.apache.commons.collections4.multiset.AbstractMapMultiSet$EntrySetIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.multiset.AbstractMapMultiSet$EntrySetIterator	void remove()	3	2	1
org.apache.commons.collections4.multiset.AbstractMapMultiSet$EntrySetIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper	java.util.Iterator iterator()	24	13	9
org.apache.commons.collections4.SetUtils	org.apache.commons.collections4.SetUtils$SetView difference(java.util.Set,java.util.Set)	4	1	1
org.apache.commons.collections4.SetUtils	org.apache.commons.collections4.SetUtils$SetView disjunction(java.util.Set,java.util.Set)	4	1	1
org.apache.commons.collections4.SetUtils	java.util.Set emptyIfNull(java.util.Set)	2	1	1
org.apache.commons.collections4.SetUtils	java.util.Set emptySet()	5	4	1
org.apache.commons.collections4.SetUtils	int hashCodeForSet(java.util.Collection)	7	1	1
org.apache.commons.collections4.SetUtils	java.util.HashSet hashSet(java.lang.Object[])	4	1	1
org.apache.commons.collections4.SetUtils	org.apache.commons.collections4.SetUtils$SetView intersection(java.util.Set,java.util.Set)	4	1	1
org.apache.commons.collections4.SetUtils	boolean isEqualSet(java.util.Collection,java.util.Collection)	5	1	1
org.apache.commons.collections4.SetUtils	java.util.Set predicatedSet(java.util.Set,org.apache.commons.collections4.Predicate)	3	1	1
org.apache.commons.collections4.SetUtils	org.apache.commons.collections4.SetUtils$SetView union(java.util.Set,java.util.Set)	4	1	1
org.apache.commons.collections4.SetUtils	java.util.Set unmodifiableSet(java.lang.Object[])	7	3	1
org.apache.commons.collections4.SplitMapUtils$WrappedGet	java.lang.Object get(java.lang.Object)	64	9	7
org.apache.commons.collections4.SplitMapUtils$WrappedGet	boolean isEmpty()	2	2	null
org.apache.commons.collections4.SplitMapUtils$WrappedGet	int size()	6	2	2
org.apache.commons.collections4.TrieUtils	org.apache.commons.collections4.Trie unmodifiableTrie(org.apache.commons.collections4.Trie)	3	1	1
org.apache.commons.collections4.properties.SortedProperties	java.util.Enumeration keys()	3	3	null
org.apache.commons.collections4.CollectionUtils$1	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.NullPredicate	org.apache.commons.collections4.Predicate nullPredicate()	6	4	1
org.apache.commons.collections4.functors.NullPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.NOPClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.NOPTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.AndPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.MapTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.ConstantTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.PrototypeFactory$PrototypeCloneFactory	java.lang.Object create()	12	10	2
org.apache.commons.collections4.functors.NotPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.IfClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.ExceptionFactory	java.lang.Object create()	12	10	2
org.apache.commons.collections4.functors.IfTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.ExceptionClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.IdentityPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.ChainedClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.InvokerTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.ChainedTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.ForClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.UniquePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.PrototypeFactory$PrototypeSerializationFactory	java.lang.Object create()	12	10	2
org.apache.commons.collections4.functors.CloneTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.TransformerPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.InstantiateFactory	java.lang.Object create()	12	10	2
org.apache.commons.collections4.functors.ComparatorPredicate	org.apache.commons.collections4.Predicate comparatorPredicate(java.lang.Object,java.util.Comparator,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion)	4	4	null
org.apache.commons.collections4.functors.ComparatorPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.NullIsExceptionPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.AllPredicate	org.apache.commons.collections4.Predicate allPredicate(org.apache.commons.collections4.Predicate[])	10	6	1
org.apache.commons.collections4.functors.AllPredicate	org.apache.commons.collections4.Predicate allPredicate(java.util.Collection)	10	4	1
org.apache.commons.collections4.functors.AllPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.FalsePredicate	org.apache.commons.collections4.Predicate falsePredicate()	88	16	11
org.apache.commons.collections4.functors.FalsePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.ExceptionTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.AnyPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.WhileClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.EqualPredicate	org.apache.commons.collections4.Predicate equalPredicate(java.lang.Object)	40	13	9
org.apache.commons.collections4.functors.EqualPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.ExceptionPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.TransformerClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.ClosureTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.NullIsTruePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.ConstantFactory	java.lang.Object create()	12	10	2
org.apache.commons.collections4.functors.TruePredicate	org.apache.commons.collections4.Predicate truePredicate()	100	19	17
org.apache.commons.collections4.functors.TruePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.PredicateTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.NonePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.DefaultEquator	org.apache.commons.collections4.functors.DefaultEquator defaultEquator()	2	2	null
org.apache.commons.collections4.functors.StringValueTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.SwitchClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.functors.NotNullPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.TransformedPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.OnePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.SwitchTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.NullIsFalsePredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.InstantiateTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.functors.OrPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.InstanceofPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.FactoryTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.comparators.ComparableComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.NullComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.BooleanComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.FixedOrderComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.TransformingComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.ReverseComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.ComparatorChain	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.ComparatorUtils	java.util.Comparator naturalComparator()	7	6	1
org.apache.commons.collections4.ComparatorUtils	java.util.Comparator reversedComparator(java.util.Comparator)	4	4	null
org.apache.commons.collections4.ComparatorUtils	java.util.Comparator booleanComparator(boolean)	2	1	1
org.apache.commons.collections4.ComparatorUtils	java.lang.Object min(java.lang.Object,java.lang.Object,java.util.Comparator)	6	1	1
org.apache.commons.collections4.ComparatorUtils	java.lang.Object max(java.lang.Object,java.lang.Object,java.util.Comparator)	6	1	1
org.apache.commons.collections4.iterators.NodeListIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.NodeListIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.NodeListIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.BoundedIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.BoundedIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.BoundedIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.IteratorEnumeration	boolean hasMoreElements()	7	5	2
org.apache.commons.collections4.iterators.IteratorEnumeration	java.lang.Object nextElement()	6	3	1
org.apache.commons.collections4.iterators.PushbackIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.PushbackIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.PushbackIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.ListIteratorWrapper	void add(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ListIteratorWrapper	boolean hasNext()	46	22	12
org.apache.commons.collections4.iterators.ListIteratorWrapper	boolean hasPrevious()	16	3	2
org.apache.commons.collections4.iterators.ListIteratorWrapper	java.lang.Object next()	62	30	7
org.apache.commons.collections4.iterators.ListIteratorWrapper	int nextIndex()	12	2	1
org.apache.commons.collections4.iterators.ListIteratorWrapper	java.lang.Object previous()	12	5	2
org.apache.commons.collections4.iterators.ListIteratorWrapper	int previousIndex()	14	2	1
org.apache.commons.collections4.iterators.ListIteratorWrapper	void remove()	8	6	2
org.apache.commons.collections4.iterators.ListIteratorWrapper	void set(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ListIteratorWrapper	void reset()	9	6	1
org.apache.commons.collections4.iterators.LoopingListIterator	boolean hasNext()	57	26	15
org.apache.commons.collections4.iterators.LoopingListIterator	java.lang.Object next()	110	40	15
org.apache.commons.collections4.iterators.LoopingListIterator	int nextIndex()	18	3	2
org.apache.commons.collections4.iterators.LoopingListIterator	boolean hasPrevious()	27	7	5
org.apache.commons.collections4.iterators.LoopingListIterator	java.lang.Object previous()	47	15	10
org.apache.commons.collections4.iterators.LoopingListIterator	int previousIndex()	20	3	2
org.apache.commons.collections4.iterators.LoopingListIterator	void remove()	14	8	4
org.apache.commons.collections4.iterators.LoopingListIterator	void add(java.lang.Object)	9	3	2
org.apache.commons.collections4.iterators.LoopingListIterator	void set(java.lang.Object)	6	3	2
org.apache.commons.collections4.iterators.LoopingListIterator	void reset()	22	11	4
org.apache.commons.collections4.iterators.SingletonIterator	boolean hasNext()	30	16	10
org.apache.commons.collections4.iterators.SingletonIterator	java.lang.Object next()	39	23	5
org.apache.commons.collections4.iterators.SingletonIterator	void remove()	4	3	1
org.apache.commons.collections4.iterators.SingletonIterator	void reset()	8	5	1
org.apache.commons.collections4.iterators.PermutationIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.PermutationIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.PermutationIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.LoopingIterator	boolean hasNext()	45	21	14
org.apache.commons.collections4.iterators.LoopingIterator	java.lang.Object next()	66	30	11
org.apache.commons.collections4.iterators.LoopingIterator	void remove()	8	5	2
org.apache.commons.collections4.iterators.LoopingIterator	void reset()	12	7	2
org.apache.commons.collections4.iterators.LoopingIterator	int size()	4	1	1
org.apache.commons.collections4.iterators.EmptyOrderedIterator	void reset()	8	5	1
org.apache.commons.collections4.iterators.EmptyOrderedIterator	void remove()	5	4	1
org.apache.commons.collections4.iterators.EmptyOrderedIterator	java.lang.Object next()	40	24	5
org.apache.commons.collections4.iterators.EmptyOrderedIterator	boolean hasNext()	31	17	10
org.apache.commons.collections4.iterators.SkippingIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.SkippingIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.UnmodifiableListIterator	boolean hasNext()	38	17	10
org.apache.commons.collections4.iterators.UnmodifiableListIterator	java.lang.Object next()	35	25	5
org.apache.commons.collections4.iterators.UnmodifiableListIterator	boolean hasPrevious()	9	1	1
org.apache.commons.collections4.iterators.UnmodifiableListIterator	java.lang.Object previous()	5	2	1
org.apache.commons.collections4.iterators.UnmodifiableListIterator	void remove()	5	3	2
org.apache.commons.collections4.iterators.UnmodifiableListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.iterators.UnmodifiableListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.iterators.FilterListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.iterators.FilterListIterator	boolean hasNext()	41	19	11
org.apache.commons.collections4.iterators.FilterListIterator	boolean hasPrevious()	12	4	1
org.apache.commons.collections4.iterators.FilterListIterator	java.lang.Object next()	59	26	7
org.apache.commons.collections4.iterators.FilterListIterator	java.lang.Object previous()	26	3	3
org.apache.commons.collections4.iterators.FilterListIterator	void remove()	5	3	2
org.apache.commons.collections4.iterators.FilterListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.iterators.ZippingIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.ZippingIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.ZippingIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.ObjectArrayIterator	boolean hasNext()	46	22	12
org.apache.commons.collections4.iterators.ObjectArrayIterator	java.lang.Object next()	39	23	5
org.apache.commons.collections4.iterators.ObjectArrayIterator	void remove()	8	6	2
org.apache.commons.collections4.iterators.ObjectArrayIterator	void reset()	8	5	1
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	boolean hasNext()	38	17	10
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	java.lang.Object next()	35	25	5
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	boolean hasPrevious()	9	1	1
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	java.lang.Object previous()	5	2	1
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	void remove()	5	3	2
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.iterators.AbstractListIteratorDecorator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.iterators.TransformIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.TransformIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.TransformIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.FilterIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.FilterIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.FilterIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.ArrayListIterator	boolean hasPrevious()	16	3	2
org.apache.commons.collections4.iterators.ArrayListIterator	java.lang.Object previous()	12	5	2
org.apache.commons.collections4.iterators.ArrayListIterator	java.lang.Object next()	62	30	7
org.apache.commons.collections4.iterators.ArrayListIterator	int nextIndex()	12	2	1
org.apache.commons.collections4.iterators.ArrayListIterator	int previousIndex()	14	2	1
org.apache.commons.collections4.iterators.ArrayListIterator	void add(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ArrayListIterator	void set(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ArrayListIterator	void reset()	9	6	1
org.apache.commons.collections4.iterators.IteratorIterable$1	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.IteratorIterable$1	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.IteratorIterable$1	void remove()	3	2	1
org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator	boolean hasNext()	29	16	9
org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator	java.lang.Object next()	30	23	4
org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator	void remove()	4	3	1
org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator	java.lang.Object getKey()	2	2	null
org.apache.commons.collections4.iterators.AbstractMapIteratorDecorator	java.lang.Object getValue()	2	2	null
org.apache.commons.collections4.iterators.IteratorChain	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.IteratorChain	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.IteratorChain	void remove()	3	2	1
org.apache.commons.collections4.iterators.CollatingIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.CollatingIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.CollatingIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.UnmodifiableIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.UnmodifiableIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.UnmodifiableIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.IteratorIterable	java.util.Iterator iterator()	24	13	9
org.apache.commons.collections4.iterators.UnmodifiableMapIterator	boolean hasNext()	29	16	9
org.apache.commons.collections4.iterators.UnmodifiableMapIterator	java.lang.Object next()	30	23	4
org.apache.commons.collections4.iterators.UnmodifiableMapIterator	java.lang.Object getKey()	2	2	null
org.apache.commons.collections4.iterators.UnmodifiableMapIterator	java.lang.Object getValue()	2	2	null
org.apache.commons.collections4.iterators.UnmodifiableMapIterator	void remove()	4	3	1
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	boolean hasNext()	31	18	9
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	java.lang.Object next()	32	25	4
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	boolean hasPrevious()	2	2	null
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	java.lang.Object previous()	2	2	null
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	void remove()	6	5	1
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	java.lang.Object getKey()	3	3	null
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	java.lang.Object getValue()	3	3	null
org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator	java.lang.Object setValue(java.lang.Object)	2	2	null
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	boolean hasNext()	31	18	9
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	java.lang.Object next()	32	25	4
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	boolean hasPrevious()	2	2	null
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	java.lang.Object previous()	2	2	null
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	java.lang.Object getKey()	3	3	null
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	java.lang.Object getValue()	3	3	null
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	java.lang.Object setValue(java.lang.Object)	2	2	null
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator	void remove()	6	5	1
org.apache.commons.collections4.iterators.ArrayIterator	boolean hasNext()	46	22	12
org.apache.commons.collections4.iterators.ArrayIterator	java.lang.Object next()	39	23	5
org.apache.commons.collections4.iterators.ArrayIterator	void remove()	8	6	2
org.apache.commons.collections4.iterators.ArrayIterator	void reset()	8	5	1
org.apache.commons.collections4.iterators.EmptyIterator	void reset()	8	5	1
org.apache.commons.collections4.iterators.EmptyIterator	void remove()	4	3	1
org.apache.commons.collections4.iterators.EmptyIterator	java.lang.Object next()	39	23	5
org.apache.commons.collections4.iterators.EmptyIterator	boolean hasNext()	30	16	10
org.apache.commons.collections4.iterators.ObjectGraphIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.ObjectGraphIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.ObjectGraphIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.EmptyListIterator	void reset()	9	6	1
org.apache.commons.collections4.iterators.EmptyListIterator	void remove()	8	6	2
org.apache.commons.collections4.iterators.EmptyListIterator	void set(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.EmptyListIterator	void add(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.EmptyListIterator	int previousIndex()	14	2	1
org.apache.commons.collections4.iterators.EmptyListIterator	int nextIndex()	12	2	1
org.apache.commons.collections4.iterators.EmptyListIterator	java.lang.Object previous()	12	5	2
org.apache.commons.collections4.iterators.EmptyListIterator	boolean hasPrevious()	16	3	2
org.apache.commons.collections4.iterators.EmptyListIterator	java.lang.Object next()	62	30	7
org.apache.commons.collections4.iterators.EmptyListIterator	boolean hasNext()	46	22	12
org.apache.commons.collections4.iterators.EnumerationIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.EnumerationIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.EnumerationIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.EntrySetMapIterator	boolean hasNext()	32	18	10
org.apache.commons.collections4.iterators.EntrySetMapIterator	java.lang.Object next()	41	25	5
org.apache.commons.collections4.iterators.EntrySetMapIterator	void remove()	5	4	1
org.apache.commons.collections4.iterators.EntrySetMapIterator	java.lang.Object getKey()	2	2	null
org.apache.commons.collections4.iterators.EntrySetMapIterator	java.lang.Object getValue()	2	2	null
org.apache.commons.collections4.iterators.EntrySetMapIterator	void reset()	8	5	1
org.apache.commons.collections4.iterators.PeekingIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.iterators.PeekingIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.iterators.PeekingIterator	void remove()	3	2	1
org.apache.commons.collections4.iterators.ObjectArrayListIterator	boolean hasPrevious()	16	3	2
org.apache.commons.collections4.iterators.ObjectArrayListIterator	java.lang.Object previous()	12	5	2
org.apache.commons.collections4.iterators.ObjectArrayListIterator	java.lang.Object next()	62	30	7
org.apache.commons.collections4.iterators.ObjectArrayListIterator	int nextIndex()	12	2	1
org.apache.commons.collections4.iterators.ObjectArrayListIterator	int previousIndex()	14	2	1
org.apache.commons.collections4.iterators.ObjectArrayListIterator	void add(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ObjectArrayListIterator	void set(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ObjectArrayListIterator	void reset()	9	6	1
org.apache.commons.collections4.iterators.ReverseListIterator	boolean hasNext()	46	22	12
org.apache.commons.collections4.iterators.ReverseListIterator	java.lang.Object next()	62	30	7
org.apache.commons.collections4.iterators.ReverseListIterator	int nextIndex()	12	2	1
org.apache.commons.collections4.iterators.ReverseListIterator	boolean hasPrevious()	16	3	2
org.apache.commons.collections4.iterators.ReverseListIterator	java.lang.Object previous()	12	5	2
org.apache.commons.collections4.iterators.ReverseListIterator	int previousIndex()	14	2	1
org.apache.commons.collections4.iterators.ReverseListIterator	void remove()	8	6	2
org.apache.commons.collections4.iterators.ReverseListIterator	void set(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ReverseListIterator	void add(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.ReverseListIterator	void reset()	9	6	1
org.apache.commons.collections4.iterators.SingletonListIterator	boolean hasNext()	46	22	12
org.apache.commons.collections4.iterators.SingletonListIterator	boolean hasPrevious()	16	3	2
org.apache.commons.collections4.iterators.SingletonListIterator	int nextIndex()	12	2	1
org.apache.commons.collections4.iterators.SingletonListIterator	int previousIndex()	14	2	1
org.apache.commons.collections4.iterators.SingletonListIterator	java.lang.Object next()	62	30	7
org.apache.commons.collections4.iterators.SingletonListIterator	java.lang.Object previous()	12	5	2
org.apache.commons.collections4.iterators.SingletonListIterator	void remove()	8	6	2
org.apache.commons.collections4.iterators.SingletonListIterator	void add(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.SingletonListIterator	void set(java.lang.Object)	3	2	1
org.apache.commons.collections4.iterators.SingletonListIterator	void reset()	9	6	1
org.apache.commons.collections4.EnumerationUtils	java.lang.Object get(java.util.Enumeration,int)	3	1	1
org.apache.commons.collections4.EnumerationUtils	java.util.List toList(java.util.Enumeration)	3	2	1
org.apache.commons.collections4.IterableUtils$9	java.util.Iterator iterator()	27	15	10
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet$EntryIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet$EntryIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet	java.util.Iterator iterator()	33	21	10
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet	int size()	23	15	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet	boolean isEmpty()	8	6	2
org.apache.commons.collections4.trie.AbstractPatriciaTrie$RangeEntrySet	boolean contains(java.lang.Object)	29	10	8
org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator	boolean hasNext()	27	14	9
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator	void remove()	3	2	1
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.trie.UnmodifiableTrie	java.lang.Object get(java.lang.Object)	64	9	7
org.apache.commons.collections4.trie.UnmodifiableTrie	boolean isEmpty()	2	2	null
org.apache.commons.collections4.trie.UnmodifiableTrie	int size()	6	2	2
org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet	java.util.Iterator iterator()	33	21	10
org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet	int size()	23	15	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet	boolean contains(java.lang.Object)	29	10	8
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator	void remove()	3	2	1
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet	java.util.Iterator iterator()	33	21	10
org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet	boolean contains(java.lang.Object)	29	10	8
org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet	int size()	23	15	4
